
> backend@1.0.0 dev
> ts-node --transpile-only src/index.ts

[2026-03-06T23:50:08.217Z] GET /api/entries/316?periodo=2026
[2026-03-06T23:50:08.217Z] OPTIONS /api/entries/206?periodo=2026
[2026-03-06T23:50:08.217Z] GET /api/entries/317?periodo=2026
[2026-03-06T23:50:08.218Z] OPTIONS /api/entries/205?periodo=2026
[2026-03-06T23:50:08.218Z] GET /api/entries/322?periodo=2026
[2026-03-06T23:50:08.218Z] GET /api/entries/318?periodo=2026
[2026-03-06T23:50:08.219Z] GET /api/entries/324?periodo=2026
[2026-03-06T23:50:08.219Z] OPTIONS /api/entries/209?periodo=2026
[2026-03-06T23:50:08.219Z] OPTIONS /api/entries/208?periodo=2026
[2026-03-06T23:50:08.219Z] OPTIONS /api/entries/207?periodo=2026
[2026-03-06T23:50:08.219Z] OPTIONS /api/entries/211?periodo=2026
[2026-03-06T23:50:08.219Z] GET /api/entries/325?periodo=2026
[2026-03-06T23:50:08.220Z] GET /api/entries/326?periodo=2026
[2026-03-06T23:50:08.220Z] GET /api/entries/328?periodo=2026
[2026-03-06T23:50:08.221Z] OPTIONS /api/entries/212?periodo=2026
[2026-03-06T23:50:08.221Z] OPTIONS /api/entries/213?periodo=2026
[2026-03-06T23:50:08.222Z] GET /api/entries/327?periodo=2026
[2026-03-06T23:50:08.222Z] GET /api/entries/329?periodo=2026
[2026-03-06T23:50:08.223Z] GET /api/entries/332?periodo=2026
[2026-03-06T23:50:08.223Z] OPTIONS /api/entries/214?periodo=2026
[2026-03-06T23:50:08.223Z] OPTIONS /api/entries/215?periodo=2026
[2026-03-06T23:50:08.223Z] GET /api/entries/330?periodo=2026
[2026-03-06T23:50:08.224Z] GET /api/entries/331?periodo=2026
[2026-03-06T23:50:08.224Z] GET /api/entries/333?periodo=2026
[2026-03-06T23:50:08.225Z] GET /api/entries/334?periodo=2026
[2026-03-06T23:50:08.225Z] GET /api/entries/336?periodo=2026
[2026-03-06T23:50:08.225Z] OPTIONS /api/entries/210?periodo=2026
[2026-03-06T23:50:08.225Z] OPTIONS /api/entries/218?periodo=2026
[2026-03-06T23:50:08.225Z] OPTIONS /api/entries/216?periodo=2026
[2026-03-06T23:50:08.226Z] GET /api/entries/337?periodo=2026
[2026-03-06T23:50:08.226Z] GET /api/entries/335?periodo=2026
[2026-03-06T23:50:08.226Z] OPTIONS /api/entries/219?periodo=2026
[2026-03-06T23:50:08.226Z] OPTIONS /api/entries/217?periodo=2026
[2026-03-06T23:50:08.226Z] GET /api/entries/341?periodo=2026
[2026-03-06T23:50:08.227Z] OPTIONS /api/entries/222?periodo=2026
[2026-03-06T23:50:08.227Z] GET /api/entries/342?periodo=2026
[2026-03-06T23:50:08.227Z] GET /api/entries/344?periodo=2026
[2026-03-06T23:50:08.227Z] GET /api/entries/343?periodo=2026
[2026-03-06T23:50:08.228Z] GET /api/entries/347?periodo=2026
[2026-03-06T23:50:08.228Z] OPTIONS /api/entries/220?periodo=2026
[2026-03-06T23:50:08.228Z] OPTIONS /api/entries/223?periodo=2026
[2026-03-06T23:50:08.228Z] OPTIONS /api/entries/221?periodo=2026
[2026-03-06T23:50:08.228Z] GET /api/entries/348?periodo=2026
[2026-03-06T23:50:08.229Z] OPTIONS /api/entries/225?periodo=2026
[2026-03-06T23:50:08.229Z] GET /api/entries/349?periodo=2026
[2026-03-06T23:50:08.229Z] GET /api/entries/350?periodo=2026
[2026-03-06T23:50:08.230Z] GET /api/entries/351?periodo=2026
[2026-03-06T23:50:08.230Z] OPTIONS /api/entries/224?periodo=2026
[2026-03-06T23:50:08.230Z] GET /api/entries/352?periodo=2026
[2026-03-06T23:50:08.230Z] OPTIONS /api/entries/229?periodo=2026
[2026-03-06T23:50:08.231Z] GET /api/entries/353?periodo=2026
[2026-03-06T23:50:08.231Z] OPTIONS /api/entries/228?periodo=2026
[2026-03-06T23:50:08.231Z] GET /api/entries/357?periodo=2026
[2026-03-06T23:50:08.232Z] OPTIONS /api/entries/230?periodo=2026
[2026-03-06T23:50:08.232Z] OPTIONS /api/entries/226?periodo=2026
[2026-03-06T23:50:08.232Z] OPTIONS /api/entries/233?periodo=2026
[2026-03-06T23:50:08.232Z] GET /api/entries/354?periodo=2026
[2026-03-06T23:50:08.232Z] OPTIONS /api/entries/235?periodo=2026
[2026-03-06T23:50:08.233Z] OPTIONS /api/entries/237?periodo=2026
[2026-03-06T23:50:08.233Z] GET /api/entries/355?periodo=2026
[2026-03-06T23:50:08.234Z] GET /api/entries/356?periodo=2026
[2026-03-06T23:50:08.234Z] OPTIONS /api/entries/234?periodo=2026
[2026-03-06T23:50:08.234Z] OPTIONS /api/entries/238?periodo=2026
[2026-03-06T23:50:08.234Z] OPTIONS /api/entries/239?periodo=2026
[2026-03-06T23:50:08.234Z] OPTIONS /api/entries/236?periodo=2026
[2026-03-06T23:50:08.234Z] GET /api/entries/359?periodo=2026
[2026-03-06T23:50:08.234Z] OPTIONS /api/entries/240?periodo=2026
[2026-03-06T23:50:08.234Z] GET /api/entries/360?periodo=2026
[2026-03-06T23:50:08.235Z] GET /api/entries/361?periodo=2026
[2026-03-06T23:50:08.235Z] GET /api/entries/358?periodo=2026
[2026-03-06T23:50:08.235Z] GET /api/entries/363?periodo=2026
[2026-03-06T23:50:08.236Z] OPTIONS /api/entries/244?periodo=2026
[2026-03-06T23:50:08.236Z] GET /api/entries/364?periodo=2026
[2026-03-06T23:50:08.237Z] GET /api/entries/365?periodo=2026
[2026-03-06T23:50:08.237Z] GET /api/entries/362?periodo=2026
[2026-03-06T23:50:08.238Z] OPTIONS /api/entries/243?periodo=2026
[2026-03-06T23:50:08.238Z] OPTIONS /api/entries/242?periodo=2026
[2026-03-06T23:50:08.238Z] OPTIONS /api/entries/247?periodo=2026
[2026-03-06T23:50:08.238Z] GET /api/entries/368?periodo=2026
[2026-03-06T23:50:08.239Z] OPTIONS /api/entries/245?periodo=2026
[2026-03-06T23:50:08.239Z] GET /api/entries/367?periodo=2026
[2026-03-06T23:50:08.239Z] GET /api/entries/369?periodo=2026
[2026-03-06T23:50:08.240Z] OPTIONS /api/entries/246?periodo=2026
[2026-03-06T23:50:08.240Z] GET /api/entries/366?periodo=2026
[2026-03-06T23:50:08.240Z] GET /api/entries/371?periodo=2026
[2026-03-06T23:50:08.240Z] OPTIONS /api/entries/250?periodo=2026
[2026-03-06T23:50:08.241Z] GET /api/entries/372?periodo=2026
[2026-03-06T23:50:08.241Z] OPTIONS /api/entries/248?periodo=2026
[2026-03-06T23:50:08.241Z] GET /api/entries/373?periodo=2026
[2026-03-06T23:50:08.241Z] OPTIONS /api/entries/249?periodo=2026
[2026-03-06T23:50:08.241Z] OPTIONS /api/entries/252?periodo=2026
[2026-03-06T23:50:08.241Z] GET /api/entries/370?periodo=2026
[2026-03-06T23:50:08.242Z] OPTIONS /api/entries/254?periodo=2026
[2026-03-06T23:50:08.242Z] OPTIONS /api/entries/251?periodo=2026
[2026-03-06T23:50:08.242Z] OPTIONS /api/entries/253?periodo=2026
[2026-03-06T23:50:08.242Z] GET /api/entries/375?periodo=2026
[2026-03-06T23:50:08.242Z] GET /api/entries/376?periodo=2026
[2026-03-06T23:50:08.243Z] OPTIONS /api/entries/255?periodo=2026
[2026-03-06T23:50:08.243Z] GET /api/entries/378?periodo=2026
[2026-03-06T23:50:08.243Z] OPTIONS /api/entries/257?periodo=2026
[2026-03-06T23:50:08.243Z] OPTIONS /api/entries/258?periodo=2026
[2026-03-06T23:50:08.243Z] OPTIONS /api/entries/259?periodo=2026
[2026-03-06T23:50:08.243Z] GET /api/entries/374?periodo=2026
[2026-03-06T23:50:08.244Z] GET /api/entries/379?periodo=2026
[2026-03-06T23:50:08.244Z] OPTIONS /api/entries/260?periodo=2026
[2026-03-06T23:50:08.244Z] OPTIONS /api/entries/261?periodo=2026
[2026-03-06T23:50:08.244Z] GET /api/entries/377?periodo=2026
[2026-03-06T23:50:08.245Z] GET /api/entries/382?periodo=2026
[2026-03-06T23:50:08.245Z] GET /api/entries/381?periodo=2026
[2026-03-06T23:50:08.245Z] OPTIONS /api/entries/262?periodo=2026
[2026-03-06T23:50:08.245Z] GET /api/entries/380?periodo=2026
[2026-03-06T23:50:08.246Z] GET /api/entries/383?periodo=2026
[2026-03-06T23:50:08.246Z] OPTIONS /api/entries/263?periodo=2026
[2026-03-06T23:50:08.246Z] OPTIONS /api/entries/266?periodo=2026
[2026-03-06T23:50:08.246Z] OPTIONS /api/entries/267?periodo=2026
[2026-03-06T23:50:08.246Z] OPTIONS /api/entries/264?periodo=2026
[2026-03-06T23:50:08.246Z] OPTIONS /api/entries/265?periodo=2026
[2026-03-06T23:50:08.247Z] GET /api/entries/385?periodo=2026
[2026-03-06T23:50:08.247Z] OPTIONS /api/entries/268?periodo=2026
[2026-03-06T23:50:08.247Z] OPTIONS /api/entries/269?periodo=2026
[2026-03-06T23:50:08.247Z] GET /api/entries/386?periodo=2026
[2026-03-06T23:50:08.248Z] GET /api/entries/384?periodo=2026
[2026-03-06T23:50:08.248Z] GET /api/entries/387?periodo=2026
[2026-03-06T23:50:08.248Z] GET /api/entries/388?periodo=2026
[2026-03-06T23:50:08.248Z] OPTIONS /api/entries/273?periodo=2026
[2026-03-06T23:50:08.249Z] OPTIONS /api/entries/271?periodo=2026
[2026-03-06T23:50:08.249Z] OPTIONS /api/entries/272?periodo=2026
[2026-03-06T23:50:08.249Z] OPTIONS /api/entries/270?periodo=2026
[2026-03-06T23:50:08.249Z] OPTIONS /api/entries/275?periodo=2026
[2026-03-06T23:50:08.249Z] GET /api/entries/389?periodo=2026
[2026-03-06T23:50:08.249Z] GET /api/entries/390?periodo=2026
[2026-03-06T23:50:08.250Z] OPTIONS /api/entries/274?periodo=2026
[2026-03-06T23:50:08.250Z] GET /api/entries/391?periodo=2026
[2026-03-06T23:50:08.250Z] OPTIONS /api/entries/276?periodo=2026
[2026-03-06T23:50:08.250Z] GET /api/entries/392?periodo=2026
[2026-03-06T23:50:08.250Z] GET /api/entries/393?periodo=2026
[2026-03-06T23:50:08.251Z] OPTIONS /api/entries/277?periodo=2026
[2026-03-06T23:50:08.251Z] OPTIONS /api/entries/278?periodo=2026
[2026-03-06T23:50:08.251Z] OPTIONS /api/entries/280?periodo=2026
[2026-03-06T23:50:08.251Z] OPTIONS /api/entries/279?periodo=2026
[2026-03-06T23:50:08.252Z] OPTIONS /api/entries/282?periodo=2026
[2026-03-06T23:50:08.252Z] GET /api/entries/395?periodo=2026
[2026-03-06T23:50:08.252Z] OPTIONS /api/entries/281?periodo=2026
[2026-03-06T23:50:08.252Z] GET /api/entries/394?periodo=2026
[2026-03-06T23:50:08.252Z] OPTIONS /api/entries/284?periodo=2026
[2026-03-06T23:50:08.252Z] OPTIONS /api/entries/285?periodo=2026
[2026-03-06T23:50:08.252Z] OPTIONS /api/entries/286?periodo=2026
[2026-03-06T23:50:08.252Z] OPTIONS /api/entries/283?periodo=2026
[2026-03-06T23:50:08.252Z] GET /api/entries/397?periodo=2026
[2026-03-06T23:50:08.253Z] GET /api/entries/398?periodo=2026
[2026-03-06T23:50:08.253Z] GET /api/entries/396?periodo=2026
[2026-03-06T23:50:08.253Z] GET /api/entries/400?periodo=2026
[2026-03-06T23:50:08.254Z] OPTIONS /api/entries/288?periodo=2026
[2026-03-06T23:50:08.254Z] OPTIONS /api/entries/289?periodo=2026
[2026-03-06T23:50:08.254Z] OPTIONS /api/entries/293?periodo=2026
[2026-03-06T23:50:08.254Z] GET /api/entries/401?periodo=2026
[2026-03-06T23:50:08.255Z] GET /api/entries/399?periodo=2026
[2026-03-06T23:50:08.255Z] OPTIONS /api/entries/290?periodo=2026
[2026-03-06T23:50:08.255Z] OPTIONS /api/entries/291?periodo=2026
[2026-03-06T23:50:08.255Z] GET /api/entries/403?periodo=2026
[2026-03-06T23:50:08.256Z] GET /api/entries/402?periodo=2026
[2026-03-06T23:50:08.256Z] GET /api/entries/406?periodo=2026
[2026-03-06T23:50:08.256Z] GET /api/entries/404?periodo=2026
[2026-03-06T23:50:08.257Z] OPTIONS /api/entries/292?periodo=2026
[2026-03-06T23:50:08.257Z] GET /api/entries/407?periodo=2026
[2026-03-06T23:50:08.258Z] GET /api/entries/405?periodo=2026
[2026-03-06T23:50:08.258Z] OPTIONS /api/entries/294?periodo=2026
[2026-03-06T23:50:08.258Z] OPTIONS /api/entries/296?periodo=2026
[2026-03-06T23:50:08.258Z] OPTIONS /api/entries/297?periodo=2026
[2026-03-06T23:50:08.258Z] OPTIONS /api/entries/298?periodo=2026
[2026-03-06T23:50:08.258Z] OPTIONS /api/entries/301?periodo=2026
[2026-03-06T23:50:08.258Z] OPTIONS /api/entries/295?periodo=2026
[2026-03-06T23:50:08.258Z] GET /api/entries/408?periodo=2026
[2026-03-06T23:50:08.259Z] OPTIONS /api/entries/299?periodo=2026
[2026-03-06T23:50:08.259Z] GET /api/entries/411?periodo=2026
[2026-03-06T23:50:08.259Z] GET /api/entries/412?periodo=2026
[2026-03-06T23:50:08.259Z] GET /api/entries/413?periodo=2026
[2026-03-06T23:50:08.260Z] GET /api/entries/409?periodo=2026
[2026-03-06T23:50:08.260Z] OPTIONS /api/entries/300?periodo=2026
[2026-03-06T23:50:08.260Z] GET /api/entries/410?periodo=2026
[2026-03-06T23:50:08.261Z] GET /api/entries/415?periodo=2026
[2026-03-06T23:50:08.261Z] GET /api/entries/2?periodo=2026
[2026-03-06T23:50:08.261Z] GET /api/entries/3?periodo=2026
[2026-03-06T23:50:08.262Z] GET /api/entries/4?periodo=2026
[2026-03-06T23:50:08.262Z] GET /api/entries/6?periodo=2026
[2026-03-06T23:50:08.263Z] GET /api/entries/5?periodo=2026
[2026-03-06T23:50:08.263Z] GET /api/entries/8?periodo=2026
[2026-03-06T23:50:08.264Z] GET /api/entries/7?periodo=2026
[2026-03-06T23:50:08.264Z] GET /api/entries/10?periodo=2026
[2026-03-06T23:50:08.265Z] GET /api/entries/9?periodo=2026
[2026-03-06T23:50:08.265Z] GET /api/entries/12?periodo=2026
[2026-03-06T23:50:08.266Z] GET /api/entries/11?periodo=2026
[2026-03-06T23:50:08.266Z] GET /api/entries/14?periodo=2026
[2026-03-06T23:50:08.266Z] GET /api/entries/13?periodo=2026
[2026-03-06T23:50:08.267Z] GET /api/entries/16?periodo=2026
[2026-03-06T23:50:08.268Z] GET /api/entries/15?periodo=2026
[2026-03-06T23:50:08.268Z] GET /api/entries/18?periodo=2026
[2026-03-06T23:50:08.268Z] GET /api/entries/17?periodo=2026
[2026-03-06T23:50:08.269Z] GET /api/entries/21?periodo=2026
[2026-03-06T23:50:08.269Z] GET /api/entries/19?periodo=2026
[2026-03-06T23:50:08.269Z] GET /api/entries/23?periodo=2026
[2026-03-06T23:50:08.270Z] GET /api/entries/22?periodo=2026
[2026-03-06T23:50:08.270Z] GET /api/entries/24?periodo=2026
[2026-03-06T23:50:08.271Z] GET /api/entries/25?periodo=2026
[2026-03-06T23:50:08.271Z] GET /api/entries/26?periodo=2026
[2026-03-06T23:50:08.272Z] GET /api/entries/28?periodo=2026
[2026-03-06T23:50:08.272Z] OPTIONS /api/entries/302?periodo=2026
[2026-03-06T23:50:08.272Z] GET /api/entries/29?periodo=2026
[2026-03-06T23:50:08.273Z] GET /api/entries/30?periodo=2026
[2026-03-06T23:50:08.273Z] GET /api/entries/32?periodo=2026
[2026-03-06T23:50:08.273Z] OPTIONS /api/entries/303?periodo=2026
[2026-03-06T23:50:08.274Z] GET /api/entries/31?periodo=2026
[2026-03-06T23:50:08.274Z] GET /api/entries/34?periodo=2026
[2026-03-06T23:50:08.274Z] GET /api/entries/33?periodo=2026
[2026-03-06T23:50:08.275Z] GET /api/entries/35?periodo=2026
[2026-03-06T23:50:08.275Z] GET /api/entries/36?periodo=2026
[2026-03-06T23:50:08.275Z] GET /api/entries/37?periodo=2026
[2026-03-06T23:50:08.276Z] GET /api/entries/39?periodo=2026
[2026-03-06T23:50:08.276Z] OPTIONS /api/entries/306?periodo=2026
[2026-03-06T23:50:08.276Z] GET /api/entries/40?periodo=2026
[2026-03-06T23:50:08.277Z] GET /api/entries/41?periodo=2026
[2026-03-06T23:50:08.277Z] GET /api/entries/45?periodo=2026
[2026-03-06T23:50:08.277Z] GET /api/entries/46?periodo=2026
[2026-03-06T23:50:08.278Z] GET /api/entries/42?periodo=2026
[2026-03-06T23:50:08.278Z] GET /api/entries/43?periodo=2026
[2026-03-06T23:50:08.279Z] OPTIONS /api/entries/307?periodo=2026
[2026-03-06T23:50:08.279Z] GET /api/entries/49?periodo=2026
[2026-03-06T23:50:08.279Z] GET /api/entries/50?periodo=2026
[2026-03-06T23:50:08.280Z] GET /api/entries/47?periodo=2026
[2026-03-06T23:50:08.280Z] OPTIONS /api/entries/305?periodo=2026
[2026-03-06T23:50:08.280Z] GET /api/entries/48?periodo=2026
[2026-03-06T23:50:08.280Z] GET /api/entries/53?periodo=2026
[2026-03-06T23:50:08.281Z] GET /api/entries/54?periodo=2026
[2026-03-06T23:50:08.281Z] GET /api/entries/51?periodo=2026
[2026-03-06T23:50:08.281Z] GET /api/entries/52?periodo=2026
[2026-03-06T23:50:08.282Z] GET /api/entries/58?periodo=2026
[2026-03-06T23:50:08.283Z] GET /api/entries/59?periodo=2026
[2026-03-06T23:50:08.283Z] GET /api/entries/56?periodo=2026
[2026-03-06T23:50:08.284Z] GET /api/entries/57?periodo=2026
[2026-03-06T23:50:08.284Z] GET /api/entries/62?periodo=2026
[2026-03-06T23:50:08.285Z] GET /api/entries/60?periodo=2026
[2026-03-06T23:50:08.285Z] GET /api/entries/61?periodo=2026
[2026-03-06T23:50:08.286Z] GET /api/entries/67?periodo=2026
[2026-03-06T23:50:08.286Z] GET /api/entries/63?periodo=2026
[2026-03-06T23:50:08.288Z] GET /api/entries/65?periodo=2026
[2026-03-06T23:50:08.289Z] OPTIONS /api/entries/304?periodo=2026
[2026-03-06T23:50:08.289Z] GET /api/entries/66?periodo=2026
[2026-03-06T23:50:08.290Z] GET /api/entries/71?periodo=2026
[2026-03-06T23:50:08.290Z] GET /api/entries/72?periodo=2026
[2026-03-06T23:50:08.290Z] GET /api/entries/69?periodo=2026
[2026-03-06T23:50:08.291Z] GET /api/entries/73?periodo=2026
[2026-03-06T23:50:08.291Z] GET /api/entries/70?periodo=2026
[2026-03-06T23:50:08.292Z] GET /api/entries/74?periodo=2026
[2026-03-06T23:50:08.292Z] GET /api/entries/75?periodo=2026
[2026-03-06T23:50:08.293Z] GET /api/entries/76?periodo=2026
[2026-03-06T23:50:08.294Z] GET /api/entries/77?periodo=2026
[2026-03-06T23:50:08.294Z] GET /api/entries/78?periodo=2026
[2026-03-06T23:50:08.294Z] GET /api/entries/79?periodo=2026
[2026-03-06T23:50:08.295Z] GET /api/entries/81?periodo=2026
[2026-03-06T23:50:08.295Z] GET /api/entries/82?periodo=2026
[2026-03-06T23:50:08.295Z] GET /api/entries/83?periodo=2026
[2026-03-06T23:50:08.296Z] GET /api/entries/84?periodo=2026
[2026-03-06T23:50:08.296Z] GET /api/entries/85?periodo=2026
[2026-03-06T23:50:08.297Z] GET /api/entries/86?periodo=2026
[2026-03-06T23:50:08.297Z] GET /api/entries/87?periodo=2026
[2026-03-06T23:50:08.298Z] GET /api/entries/93?periodo=2026
[2026-03-06T23:50:08.298Z] GET /api/entries/95?periodo=2026
[2026-03-06T23:50:08.298Z] GET /api/entries/89?periodo=2026
[2026-03-06T23:50:08.299Z] GET /api/entries/91?periodo=2026
[2026-03-06T23:50:08.299Z] GET /api/entries/92?periodo=2026
[2026-03-06T23:50:08.299Z] GET /api/entries/97?periodo=2026
[2026-03-06T23:50:08.300Z] GET /api/entries/98?periodo=2026
[2026-03-06T23:50:08.300Z] GET /api/entries/99?periodo=2026
[2026-03-06T23:50:08.300Z] GET /api/entries/100?periodo=2026
[2026-03-06T23:50:08.301Z] GET /api/entries/96?periodo=2026
[2026-03-06T23:50:08.301Z] GET /api/entries/102?periodo=2026
[2026-03-06T23:50:08.302Z] GET /api/entries/103?periodo=2026
[2026-03-06T23:50:08.302Z] GET /api/entries/104?periodo=2026
[2026-03-06T23:50:08.302Z] GET /api/entries/107?periodo=2026
[2026-03-06T23:50:08.303Z] GET /api/entries/101?periodo=2026
[2026-03-06T23:50:08.303Z] GET /api/entries/110?periodo=2026
[2026-03-06T23:50:08.304Z] GET /api/entries/111?periodo=2026
[2026-03-06T23:50:08.304Z] GET /api/entries/112?periodo=2026
[2026-03-06T23:50:08.305Z] GET /api/entries/108?periodo=2026
[2026-03-06T23:50:08.305Z] GET /api/entries/115?periodo=2026
[2026-03-06T23:50:08.306Z] GET /api/entries/116?periodo=2026
[2026-03-06T23:50:08.306Z] GET /api/entries/113?periodo=2026
[2026-03-06T23:50:08.306Z] GET /api/entries/114?periodo=2026
[2026-03-06T23:50:08.307Z] GET /api/entries/119?periodo=2026
[2026-03-06T23:50:08.307Z] GET /api/entries/120?periodo=2026
[2026-03-06T23:50:08.308Z] GET /api/entries/117?periodo=2026
[2026-03-06T23:50:08.308Z] GET /api/entries/118?periodo=2026
[2026-03-06T23:50:08.308Z] GET /api/entries/123?periodo=2026
[2026-03-06T23:50:08.309Z] GET /api/entries/124?periodo=2026
[2026-03-06T23:50:08.311Z] GET /api/entries/125?periodo=2026
[2026-03-06T23:50:08.312Z] GET /api/entries/121?periodo=2026
[2026-03-06T23:50:08.312Z] GET /api/entries/122?periodo=2026
[2026-03-06T23:50:08.312Z] GET /api/entries/127?periodo=2026
[2026-03-06T23:50:08.313Z] GET /api/entries/128?periodo=2026
[2026-03-06T23:50:08.313Z] GET /api/entries/129?periodo=2026
[2026-03-06T23:50:08.314Z] GET /api/entries/126?periodo=2026
[2026-03-06T23:50:08.315Z] GET /api/entries/132?periodo=2026
[2026-03-06T23:50:08.315Z] GET /api/entries/133?periodo=2026
[2026-03-06T23:50:08.316Z] GET /api/entries/130?periodo=2026
[2026-03-06T23:50:08.316Z] GET /api/entries/131?periodo=2026
[2026-03-06T23:50:08.317Z] GET /api/entries/136?periodo=2026
[2026-03-06T23:50:08.318Z] GET /api/entries/137?periodo=2026
[2026-03-06T23:50:08.318Z] GET /api/entries/134?periodo=2026
[2026-03-06T23:50:08.319Z] GET /api/entries/135?periodo=2026
[2026-03-06T23:50:08.319Z] GET /api/entries/140?periodo=2026
[2026-03-06T23:50:08.323Z] GET /api/entries/141?periodo=2026
[2026-03-06T23:50:08.324Z] GET /api/entries/138?periodo=2026
[2026-03-06T23:50:08.324Z] GET /api/entries/139?periodo=2026
[2026-03-06T23:50:08.325Z] GET /api/entries/144?periodo=2026
[2026-03-06T23:50:08.325Z] GET /api/entries/145?periodo=2026
[2026-03-06T23:50:08.325Z] GET /api/entries/142?periodo=2026
[2026-03-06T23:50:08.326Z] GET /api/entries/143?periodo=2026
[2026-03-06T23:50:08.327Z] GET /api/entries/148?periodo=2026
[2026-03-06T23:50:08.327Z] GET /api/entries/149?periodo=2026
[2026-03-06T23:50:08.328Z] GET /api/entries/150?periodo=2026
[2026-03-06T23:50:08.328Z] GET /api/entries/146?periodo=2026
[2026-03-06T23:50:08.328Z] GET /api/entries/147?periodo=2026
[2026-03-06T23:50:08.329Z] GET /api/entries/152?periodo=2026
[2026-03-06T23:50:08.329Z] GET /api/entries/153?periodo=2026
[2026-03-06T23:50:08.330Z] GET /api/entries/154?periodo=2026
[2026-03-06T23:50:08.330Z] GET /api/entries/151?periodo=2026
[2026-03-06T23:50:08.330Z] GET /api/entries/155?periodo=2026
[2026-03-06T23:50:08.333Z] GET /api/entries/158?periodo=2026
[2026-03-06T23:50:08.334Z] GET /api/entries/156?periodo=2026
[2026-03-06T23:50:08.334Z] GET /api/entries/159?periodo=2026
[2026-03-06T23:50:08.335Z] GET /api/entries/160?periodo=2026
[2026-03-06T23:50:08.335Z] GET /api/entries/161?periodo=2026
[2026-03-06T23:50:08.338Z] GET /api/entries/164?periodo=2026
[2026-03-06T23:50:08.339Z] GET /api/entries/162?periodo=2026
[2026-03-06T23:50:08.341Z] GET /api/entries/163?periodo=2026
[2026-03-06T23:50:08.341Z] GET /api/entries/167?periodo=2026
[2026-03-06T23:50:08.341Z] GET /api/entries/166?periodo=2026
[2026-03-06T23:50:08.342Z] GET /api/entries/169?periodo=2026
[2026-03-06T23:50:08.342Z] GET /api/entries/170?periodo=2026
[2026-03-06T23:50:08.342Z] GET /api/entries/168?periodo=2026
[2026-03-06T23:50:08.344Z] GET /api/entries/172?periodo=2026
[2026-03-06T23:50:08.344Z] GET /api/entries/171?periodo=2026
[2026-03-06T23:50:08.345Z] GET /api/entries/173?periodo=2026
[2026-03-06T23:50:08.345Z] GET /api/entries/174?periodo=2026
[2026-03-06T23:50:08.346Z] GET /api/entries/175?periodo=2026
[2026-03-06T23:50:08.346Z] GET /api/entries/176?periodo=2026
